1220,فولاد کوبان,فولاد کوبان اصفهان ,نهادهای عمومی ,ثبت شده پذیرفته نشده,-,http://www.foladkobanesf.ir
1221,فولاژ,فولاد آلیاژی ایران ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,فلزات اساسی,www.iasco.ir
1222,فولای,صنایع فولاد آلیاژی یزد ,سهامی عام بورسی ,پذیرفته شده در فرابورس ایران,فلزات اساسی,www.yasico.com
1223,فهما,خدمات فرودگاهی هما ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
1224,فیبر بابلسر,فیبر بابلسر ,نهادهای عمومی ,ثبت شده پذیرفته نشده,-,-
1225,فیرمکو پارس,مهندسی و نصب فیرمکو پارس ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
1226,فیروزا,صندوق سرمایه گذاری با درآمد ثابت فیروزه آسیا(ETF) ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,پذیرفته شده در بورس تهران,صندوق سرمایه گذاری قابل معامله,http://www.firouzehasia.com/
1267,کارخانجات تهران,کارخانجات تولیدی تهران ,نهادهای عمومی ,ثبت شده پذیرفته نشده,-,-
2261,یاقوت ثابت,,,,,
2274,هلد بهشهر,,,,,
1227,فیروزه,صندوق سرمایه گذاری شاخصی 30 شرکت بزرگ فیروزه(ETF) ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,صندوق سرمایه گذاری قابل معامله,-
1228,فیروزه بازار,صندوق سرمایه گذاری اختصاصی بازارگردانی توسعه فیروزه پویا ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,-,-
1229,فیروزه سهام,صندوق سرمایه گذاری فیروزه موفقیت ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,-,-
1230,قاروم,قند ارومیه ,سهامی عام بورسی ,ثبت شده پذیرفته نشده,قند و شکر,-
1231,قاسم,قاسم ایران ,سهامی عام بورسی ,پذیرفته شده در فرابورس ایران,خرده فروشی، باستثنای وسایل نقلیه موتوری,www.ghaseiran.org
1232,قپارس,قند پارس ,سهامی عام بورسی ,ثبت نشده نزد سازمان,قند و شکر,-
1233,قپیرا,فرآورده های غذایی و قند پیرانشهر ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,قند و شکر,www.PiraSugar.com
1234,قتربت,قند تربت حیدریه ,سهامی عام بورسی ,ثبت شده پذیرفته نشده,قند و شکر,-
1235,قثابت,کارخانه های تولیدی و صنعتی ثابت خراسان ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,قند و شکر,www.farimansugar.com
1236,قجام,فرآورده های غذائی و قند تربت جام ,سهامی عام بورسی ,ثبت شده پذیرفته نشده,قند و شکر,www.agahantaraz.com
1237,قچار,فرآورده های غذایی و قند چهارمحال ,سهامی عام بورسی ,پذیرفته شده در فرابورس ایران,قند و شکر,info@cmsugar.com
1238,قرن,پدیده شیمی قرن ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,محصولات شیمیایی,-
1239,قزوین,کارخانجات قند قزوین ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,قند و شکر,www.qazvinsugar.com
1240,قسحر,قند سحر ماکو ,نهادهای عمومی ,ثبت شده پذیرفته نشده,-,-
1241,قسروش پاسارگاد,توسعه صنایع قیر سروش پاسارگاد ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
1242,قشرین,صنعتی و کشاورزی شیرین خراسان ,سهامی عام بورسی ,ثبت شده پذیرفته نشده,قند و شکر,www.shirinsugar.com
1243,قشکر,شکر ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,قند و شکر,www.sugarco.ir
1244,قشهد,شهد(قند خوی) ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,قند و شکر,www.shahd-co.com
1245,قشیر,تولیدی قند شیروان، قوچان و بجنورد ,سهامی عام بورسی ,پذیرفته شده در فرابورس ایران,قند و شکر,www.shirvansugar.ir
1246,قصفها,قند اصفهان ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,قند و شکر,www.esfahansugar.com
1247,قطار شهری مشهد,قطار شهری مشهد ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
1248,قطعات کرمان خودرو,طراحی ومهندسی قطعات کرمان خودرو ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
1249,قلرست,قند لرستان ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,قند و شکر,www.golrest.com
1250,قمرو,قند مرودشت ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,قند و شکر,-
1251,قنقش,قند نقش جهان ,سهامی عام بورسی ,ثبت شده پذیرفته نشده,قند و شکر,www.sugarnj.org
1252,قنیشا,قند نیشابور ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,قند و شکر,www.neyshaboursugar.com
1253,قهکمت,قند هکمتان ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,قند و شکر,HEKMATAN-SUGAR.COM
1254,قیر آذر,گروه صنعتی قیر آذر پاسارگاد ,نهادهای عمومی ,ثبت شده پذیرفته نشده,-,-
1255,قیربلوچ,فرآوری قیر بلوچ پاسارگاد ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
1256,قیستو,قند بیستون ,سهامی عام بورسی ,ثبت شده پذیرفته نشده,قند و شکر,-
1257,قیشکر,کشت و صنعت نیشکر دهخدا ,سهامی عام بورسی ,ثبت نشده نزد سازمان,-,-
1258,کآرا,صنایع سرام آرا ,سهامی عام بورسی ,ثبت شده پذیرفته نشده,کاشی و سرامیک,-
1259,کابگن,تولیدی و صنعتی آبگینه ,سهامی عام بورسی ,ثبت شده پذیرفته نشده,سایر محصولات کانی غیرفلزی,-
1260,کاذر,فرآورده های نسوز آذر ,سهامی عام بورسی ,پذیرفته شده در بورس تهران,سایر محصولات کانی غیرفلزی,www.azarrefractoriesco.com
1261,کار آفرینان آوا,کار آفرینان آوا سلامت ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
1262,کارآفرینان سهام,صندوق سرمایه گذاری کارآفرینان برتر آینده ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,-,-
1263,کارآفرین ثابت,صندوق سرمایه گذاری مشترک کارگزاری کار آفرین ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,-,-
1264,کارآفرین شاخصی,صندوق سرمایه گذاری مشترک شاخصی کارآفرین ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,-,-
1265,کارتامین,کار و تأمین ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
1266,کارتک,کارتک سیستم ,نهادهای عمومی ,ثبت نشده نزد سازمان,-,-
1420,کرمانیت,کرمانیت ,نهادهای عمومی ,ثبت شده پذیرفته نشده,-,-
1268,کاردان,صندوق سرمایه گذاری تجارت شاخصی کاردان(ETF) ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,صندوق سرمایه گذاری قابل معامله,-
1269,کاردان ثابت,صندوق سرمایه گذاری با درآمد ثابت کاردان ,نهاد مالی (صندوق سرمایه گذاری در اوراق بهادار) ,ثبت شده پذیرفته نشده,-,-
1270,کارگزاری آبان,کارگزاری آبان ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,www.abanbroker.com
1271,کارگزاری آبتین استاک,کارگزاری آبتین استاک ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,abtinstock@gmail.com
1272,کارگزاری آپادانا,کارگزاری آپادانا ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,www.apadanabroker.com
1273,کارگزاری آتی ساز بازار,کارگزاری آتی ساز بازار ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,www.atsb.ir
1274,کارگزاری آتیه,کارگزاری آتیه ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,www.atieh-broker.com
1275,کارگزاری آراد ایرانیان(گلچین),کارگزاری آراد ایرانیان(گلچین) ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,http://www.aradbourse.com
1276,کارگزاری آرمان تدبیر نقش جهان,کارگزاری آرمان تدبیر نقش جهان ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,WWW.ARMANBROKER.IR
1277,کارگزاری آرمون بورس,کارگزاری آرمون بورس ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,www.armoonbourse.com
1278,کارگزاری آریا بورس,کارگزاری دانایان پارس ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,dp-broker.com
1279,کارگزاری آریا نوین,کارگزاری آریا نوین ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,-
1280,کارگزاری آفتاب درخشان خاورمیانه,کارگزاری آفتاب درخشان خاورمیانه ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,www.mesbroker.com
1281,کارگزاری آگاه,کارگزاری آگاه ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,www.agah.com
1282,کارگزاری آینده نگر خوارزمی,کارگزاری آینده نگر خوارزمی ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,http://kharazmibroker.com
1283,کارگزاری اردیبهشت ایرانیان,کارگزاری اردیبهشت ایرانیان ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,www.oibourse.com
1284,کارگزاری ارزش آفرین الوند,کارگزاری ارزش آفرین الوند ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,www.arzeshafarin.ir
1285,کارگزاری ارگ هومن,کارگزاری ارگ هومن ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,www.argbroker.com
1286,کارگزاری اطمینان سهم,کارگزاری اطمینان سهم ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,www.etminansahm.com
1287,کارگزاری اقتصاد بیدار,کارگزاری اقتصاد بیدار ,نهاد مالی (کارگزاری) ,ثبت شده پذیرفته نشده,-,www.eghtesadbroker.com
